decision,label,feature,period,band,n,success,success_rate
PLUS15_CLOSE,CLEAN1R,p5_body_r,DEV,Q3,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,p5_body_r,DEV,Q4,125,66,0.528
PLUS15_CLOSE,CLEAN1R,p5_body_r,REF,Q1,75,14,0.18666666666666668
PLUS15_CLOSE,CLEAN1R,p5_body_r,REF,Q2,100,33,0.33
PLUS15_CLOSE,CLEAN1R,p5_body_r,REF,Q3,57,27,0.47368421052631576
PLUS15_CLOSE,CLEAN1R,p5_body_r,REF,Q4,77,40,0.5194805194805194
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q1,125,10,0.08
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q2,124,28,0.22580645161290322
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q3,124,31,0.25
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,DEV,Q4,125,48,0.384
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,REF,Q1,75,10,0.13333333333333333
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,REF,Q2,100,23,0.23
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,REF,Q3,57,25,0.43859649122807015
PLUS15_CLOSE,CLEAN1_5R,p5_body_r,REF,Q4,77,29,0.37662337662337664
PLUS15_CLOSE,GE1R,p5_range_r,DEV,Q1,125,58,0.464
PLUS15_CLOSE,GE1R,p5_range_r,DEV,Q2,124,63,0.5080645161290323
PLUS15_CLOSE,GE1R,p5_range_r,DEV,Q3,124,67,0.5403225806451613
PLUS15_CLOSE,GE1R,p5_range_r,DEV,Q4,125,80,0.64
PLUS15_CLOSE,GE1R,p5_range_r,REF,Q1,93,42,0.45161290322580644
PLUS15_CLOSE,GE1R,p5_range_r,REF,Q2,72,40,0.5555555555555556
PLUS15_CLOSE,GE1R,p5_range_r,REF,Q3,75,48,0.64
PLUS15_CLOSE,GE1R,p5_range_r,REF,Q4,69,41,0.5942028985507246
PLUS15_CLOSE,GE1_5R,p5_range_r,DEV,Q1,125,42,0.336
PLUS15_CLOSE,GE1_5R,p5_range_r,DEV,Q2,124,44,0.3548387096774194
PLUS15_CLOSE,GE1_5R,p5_range_r,DEV,Q3,124,48,0.3870967741935484
PLUS15_CLOSE,GE1_5R,p5_range_r,DEV,Q4,125,65,0.52
PLUS15_CLOSE,GE1_5R,p5_range_r,REF,Q1,93,32,0.34408602150537637
PLUS15_CLOSE,GE1_5R,p5_range_r,REF,Q2,72,31,0.4305555555555556
PLUS15_CLOSE,GE1_5R,p5_range_r,REF,Q3,75,37,0.49333333333333335
PLUS15_CLOSE,GE1_5R,p5_range_r,REF,Q4,69,33,0.4782608695652174
PLUS15_CLOSE,CLEAN1R,p5_range_r,DEV,Q1,125,42,0.336
PLUS15_CLOSE,CLEAN1R,p5_range_r,DEV,Q2,124,42,0.3387096774193548
PLUS15_CLOSE,CLEAN1R,p5_range_r,DEV,Q3,124,35,0.28225806451612906
PLUS15_CLOSE,CLEAN1R,p5_range_r,DEV,Q4,125,48,0.384
PLUS15_CLOSE,CLEAN1R,p5_range_r,REF,Q1,93,33,0.3548387096774194
PLUS15_CLOSE,CLEAN1R,p5_range_r,REF,Q2,72,25,0.3472222222222222
PLUS15_CLOSE,CLEAN1R,p5_range_r,REF,Q3,75,34,0.4533333333333333
PLUS15_CLOSE,CLEAN1R,p5_range_r,REF,Q4,69,22,0.3188405797101449
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q1,125,31,0.248
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q2,124,29,0.23387096774193547
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q3,124,23,0.18548387096774194
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,DEV,Q4,125,34,0.272
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,REF,Q1,93,25,0.26881720430107525
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,REF,Q2,72,18,0.25
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,REF,Q3,75,27,0.36
PLUS15_CLOSE,CLEAN1_5R,p5_range_r,REF,Q4,69,17,0.2463768115942029
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q1,125,59,0.472
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q2,124,64,0.5161290322580645
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q3,124,64,0.5161290322580645
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,DEV,Q4,125,81,0.648
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q1,94,37,0.39361702127659576
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q2,67,30,0.44776119402985076
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q3,77,53,0.6883116883116883
PLUS15_CLOSE,GE1R,p5_recovery_from_low_r,REF,Q4,71,51,0.7183098591549296
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q1,125,39,0.312
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q2,124,47,0.3790322580645161
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q3,124,49,0.3951612903225806
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,DEV,Q4,125,64,0.512
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q1,94,24,0.2553191489361702
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q2,67,26,0.3880597014925373
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q3,77,46,0.5974025974025974
PLUS15_CLOSE,GE1_5R,p5_recovery_from_low_r,REF,Q4,71,37,0.5211267605633803
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q1,125,32,0.256
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q2,124,37,0.29838709677419356
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q3,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,DEV,Q4,125,58,0.464
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q1,94,24,0.2553191489361702
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q2,67,22,0.3283582089552239
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q3,77,34,0.44155844155844154
PLUS15_CLOSE,CLEAN1R,p5_recovery_from_low_r,REF,Q4,71,34,0.4788732394366197
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q1,125,20,0.16
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q2,124,27,0.21774193548387097
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q3,124,28,0.22580645161290322
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,DEV,Q4,125,42,0.336
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q1,94,15,0.1595744680851064
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q2,67,20,0.29850746268656714
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q3,77,28,0.36363636363636365
PLUS15_CLOSE,CLEAN1_5R,p5_recovery_from_low_r,REF,Q4,71,24,0.3380281690140845
PLUS15_CLOSE,GE1R,p5_close_location,DEV,Q1,125,57,0.456
PLUS15_CLOSE,GE1R,p5_close_location,DEV,Q2,124,69,0.5564516129032258
PLUS15_CLOSE,GE1R,p5_close_location,DEV,Q3,124,66,0.532258064516129
PLUS15_CLOSE,GE1R,p5_close_location,DEV,Q4,125,76,0.608
PLUS15_CLOSE,GE1R,p5_close_location,REF,Q1,82,30,0.36585365853658536
PLUS15_CLOSE,GE1R,p5_close_location,REF,Q2,71,39,0.5492957746478874
PLUS15_CLOSE,GE1R,p5_close_location,REF,Q3,91,61,0.6703296703296703
PLUS15_CLOSE,GE1R,p5_close_location,REF,Q4,65,41,0.6307692307692307
PLUS15_CLOSE,GE1_5R,p5_close_location,DEV,Q1,125,41,0.328
PLUS15_CLOSE,GE1_5R,p5_close_location,DEV,Q2,124,50,0.4032258064516129
PLUS15_CLOSE,GE1_5R,p5_close_location,DEV,Q3,124,51,0.4112903225806452
PLUS15_CLOSE,GE1_5R,p5_close_location,DEV,Q4,125,57,0.456
PLUS15_CLOSE,GE1_5R,p5_close_location,REF,Q1,82,21,0.25609756097560976
PLUS15_CLOSE,GE1_5R,p5_close_location,REF,Q2,71,28,0.39436619718309857
PLUS15_CLOSE,GE1_5R,p5_close_location,REF,Q3,91,50,0.5494505494505495
PLUS15_CLOSE,GE1_5R,p5_close_location,REF,Q4,65,34,0.5230769230769231
PLUS15_CLOSE,CLEAN1R,p5_close_location,DEV,Q1,125,26,0.208
PLUS15_CLOSE,CLEAN1R,p5_close_location,DEV,Q2,124,36,0.2903225806451613
PLUS15_CLOSE,CLEAN1R,p5_close_location,DEV,Q3,124,47,0.3790322580645161
PLUS15_CLOSE,CLEAN1R,p5_close_location,DEV,Q4,125,58,0.464
PLUS15_CLOSE,CLEAN1R,p5_close_location,REF,Q1,82,19,0.23170731707317074
PLUS15_CLOSE,CLEAN1R,p5_close_location,REF,Q2,71,22,0.30985915492957744
PLUS15_CLOSE,CLEAN1R,p5_close_location,REF,Q3,91,48,0.5274725274725275
PLUS15_CLOSE,CLEAN1R,p5_close_location,REF,Q4,65,25,0.38461538461538464
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q1,125,18,0.144
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q2,124,21,0.1693548387096774
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q3,124,33,0.2661290322580645
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,DEV,Q4,125,45,0.36
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,REF,Q1,82,13,0.15853658536585366
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,REF,Q2,71,16,0.22535211267605634
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,REF,Q3,91,38,0.4175824175824176
PLUS15_CLOSE,CLEAN1_5R,p5_close_location,REF,Q4,65,20,0.3076923076923077
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q1,125,69,0.552
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q2,124,68,0.5483870967741935
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q3,124,68,0.5483870967741935
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,DEV,Q4,125,63,0.504
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q1,97,41,0.422680412371134
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q2,83,54,0.6506024096385542
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q3,82,44,0.5365853658536586
PLUS15_CLOSE,GE1R,p5_close_vs_demand_high_zw,REF,Q4,47,32,0.6808510638297872
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q1,125,55,0.44
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q2,124,49,0.3951612903225806
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q3,124,52,0.41935483870967744
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,DEV,Q4,125,43,0.344
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q1,97,31,0.31958762886597936
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q2,83,43,0.5180722891566265
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q3,82,36,0.43902439024390244
PLUS15_CLOSE,GE1_5R,p5_close_vs_demand_high_zw,REF,Q4,47,23,0.48936170212765956
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q1,125,29,0.232
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q2,124,46,0.3709677419354839
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q3,124,52,0.41935483870967744
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,DEV,Q4,125,40,0.32
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q1,97,24,0.24742268041237114
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q2,83,38,0.4578313253012048
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q3,82,31,0.3780487804878049
PLUS15_CLOSE,CLEAN1R,p5_close_vs_demand_high_zw,REF,Q4,47,21,0.44680851063829785
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q1,125,22,0.176
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q2,124,29,0.23387096774193547
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q3,124,37,0.29838709677419356
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,DEV,Q4,125,29,0.232
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q1,97,19,0.1958762886597938
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q2,83,31,0.37349397590361444
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q3,82,23,0.2804878048780488
PLUS15_CLOSE,CLEAN1_5R,p5_close_vs_demand_high_zw,REF,Q4,47,14,0.2978723404255319
PLUS15_CLOSE,GE1R,p15_close_r,DEV,Q1,125,56,0.448
PLUS15_CLOSE,GE1R,p15_close_r,DEV,Q2,124,51,0.4112903225806452
PLUS15_CLOSE,GE1R,p15_close_r,DEV,Q3,124,60,0.4838709677419355
PLUS15_CLOSE,GE1R,p15_close_r,DEV,Q4,125,101,0.808
PLUS15_CLOSE,GE1R,p15_close_r,REF,Q1,76,30,0.39473684210526316
PLUS15_CLOSE,GE1R,p15_close_r,REF,Q2,89,41,0.4606741573033708
PLUS15_CLOSE,GE1R,p15_close_r,REF,Q3,64,36,0.5625
PLUS15_CLOSE,GE1R,p15_close_r,REF,Q4,80,64,0.8
PLUS15_CLOSE,GE1_5R,p15_close_r,DEV,Q1,125,41,0.328
PLUS15_CLOSE,GE1_5R,p15_close_r,DEV,Q2,124,37,0.29838709677419356
PLUS15_CLOSE,GE1_5R,p15_close_r,DEV,Q3,124,44,0.3548387096774194
PLUS15_CLOSE,GE1_5R,p15_close_r,DEV,Q4,125,77,0.616
PLUS15_CLOSE,GE1_5R,p15_close_r,REF,Q1,76,23,0.3026315789473684
PLUS15_CLOSE,GE1_5R,p15_close_r,REF,Q2,89,29,0.3258426966292135
PLUS15_CLOSE,GE1_5R,p15_close_r,REF,Q3,64,30,0.46875
PLUS15_CLOSE,GE1_5R,p15_close_r,REF,Q4,80,51,0.6375
PLUS15_CLOSE,CLEAN1R,p15_close_r,DEV,Q1,125,16,0.128
PLUS15_CLOSE,CLEAN1R,p15_close_r,DEV,Q2,124,31,0.25
PLUS15_CLOSE,CLEAN1R,p15_close_r,DEV,Q3,124,34,0.27419354838709675
PLUS15_CLOSE,CLEAN1R,p15_close_r,DEV,Q4,125,86,0.688
PLUS15_CLOSE,CLEAN1R,p15_close_r,REF,Q1,76,8,0.10526315789473684
PLUS15_CLOSE,CLEAN1R,p15_close_r,REF,Q2,89,25,0.2808988764044944
PLUS15_CLOSE,CLEAN1R,p15_close_r,REF,Q3,64,25,0.390625
PLUS15_CLOSE,CLEAN1R,p15_close_r,REF,Q4,80,56,0.7
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,DEV,Q1,125,12,0.096
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,DEV,Q2,124,22,0.1774193548387097
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,DEV,Q3,124,21,0.1693548387096774
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,DEV,Q4,125,62,0.496
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,REF,Q1,76,8,0.10526315789473684
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,REF,Q2,89,15,0.16853932584269662
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,REF,Q3,64,21,0.328125
PLUS15_CLOSE,CLEAN1_5R,p15_close_r,REF,Q4,80,43,0.5375
PLUS15_CLOSE,GE1R,p15_high_r,DEV,Q1,125,56,0.448
PLUS15_CLOSE,GE1R,p15_high_r,DEV,Q2,124,49,0.3951612903225806
PLUS15_CLOSE,GE1R,p15_high_r,DEV,Q3,124,71,0.5725806451612904
PLUS15_CLOSE,GE1R,p15_high_r,DEV,Q4,125,92,0.736
PLUS15_CLOSE,GE1R,p15_high_r,REF,Q1,80,25,0.3125
PLUS15_CLOSE,GE1R,p15_high_r,REF,Q2,74,37,0.5
PLUS15_CLOSE,GE1R,p15_high_r,REF,Q3,64,41,0.640625
PLUS15_CLOSE,GE1R,p15_high_r,REF,Q4,91,68,0.7472527472527473
PLUS15_CLOSE,GE1_5R,p15_high_r,DEV,Q1,125,41,0.328
PLUS15_CLOSE,GE1_5R,p15_high_r,DEV,Q2,124,36,0.2903225806451613
PLUS15_CLOSE,GE1_5R,p15_high_r,DEV,Q3,124,48,0.3870967741935484
PLUS15_CLOSE,GE1_5R,p15_high_r,DEV,Q4,125,74,0.592
PLUS15_CLOSE,GE1_5R,p15_high_r,REF,Q1,80,15,0.1875
PLUS15_CLOSE,GE1_5R,p15_high_r,REF,Q2,74,30,0.40540540540540543
PLUS15_CLOSE,GE1_5R,p15_high_r,REF,Q3,64,30,0.46875
PLUS15_CLOSE,GE1_5R,p15_high_r,REF,Q4,91,58,0.6373626373626373
PLUS15_CLOSE,CLEAN1R,p15_high_r,DEV,Q1,125,27,0.216
PLUS15_CLOSE,CLEAN1R,p15_high_r,DEV,Q2,124,23,0.18548387096774194
PLUS15_CLOSE,CLEAN1R,p15_high_r,DEV,Q3,124,42,0.3387096774193548
PLUS15_CLOSE,CLEAN1R,p15_high_r,DEV,Q4,125,75,0.6
PLUS15_CLOSE,CLEAN1R,p15_high_r,REF,Q1,80,13,0.1625
PLUS15_CLOSE,CLEAN1R,p15_high_r,REF,Q2,74,21,0.28378378378378377
PLUS15_CLOSE,CLEAN1R,p15_high_r,REF,Q3,64,31,0.484375
PLUS15_CLOSE,CLEAN1R,p15_high_r,REF,Q4,91,49,0.5384615384615384
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,DEV,Q1,125,19,0.152
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,DEV,Q2,124,16,0.12903225806451613
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,DEV,Q3,124,27,0.21774193548387097
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,DEV,Q4,125,55,0.44
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,REF,Q1,80,7,0.0875
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,REF,Q2,74,17,0.22972972972972974
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,REF,Q3,64,22,0.34375
PLUS15_CLOSE,CLEAN1_5R,p15_high_r,REF,Q4,91,41,0.45054945054945056
PLUS15_CLOSE,GE1R,p15_low_r,DEV,Q1,125,56,0.448
PLUS15_CLOSE,GE1R,p15_low_r,DEV,Q2,124,78,0.6290322580645161
PLUS15_CLOSE,GE1R,p15_low_r,DEV,Q3,124,59,0.47580645161290325
PLUS15_CLOSE,GE1R,p15_low_r,DEV,Q4,125,75,0.6
PLUS15_CLOSE,GE1R,p15_low_r,REF,Q1,64,24,0.375
PLUS15_CLOSE,GE1R,p15_low_r,REF,Q2,87,51,0.5862068965517241
PLUS15_CLOSE,GE1R,p15_low_r,REF,Q3,83,47,0.5662650602409639
PLUS15_CLOSE,GE1R,p15_low_r,REF,Q4,75,49,0.6533333333333333
PLUS15_CLOSE,GE1_5R,p15_low_r,DEV,Q1,125,43,0.344
PLUS15_CLOSE,GE1_5R,p15_low_r,DEV,Q2,124,58,0.46774193548387094
PLUS15_CLOSE,GE1_5R,p15_low_r,DEV,Q3,124,45,0.3629032258064516
PLUS15_CLOSE,GE1_5R,p15_low_r,DEV,Q4,125,53,0.424
PLUS15_CLOSE,GE1_5R,p15_low_r,REF,Q1,64,20,0.3125
PLUS15_CLOSE,GE1_5R,p15_low_r,REF,Q2,87,37,0.42528735632183906
PLUS15_CLOSE,GE1_5R,p15_low_r,REF,Q3,83,38,0.4578313253012048
PLUS15_CLOSE,GE1_5R,p15_low_r,REF,Q4,75,38,0.5066666666666667
PLUS15_CLOSE,CLEAN1R,p15_low_r,DEV,Q1,125,4,0.032
PLUS15_CLOSE,CLEAN1R,p15_low_r,DEV,Q2,124,51,0.4112903225806452
PLUS15_CLOSE,CLEAN1R,p15_low_r,DEV,Q3,124,47,0.3790322580645161
PLUS15_CLOSE,CLEAN1R,p15_low_r,DEV,Q4,125,65,0.52
PLUS15_CLOSE,CLEAN1R,p15_low_r,REF,Q1,64,2,0.03125
PLUS15_CLOSE,CLEAN1R,p15_low_r,REF,Q2,87,40,0.45977011494252873
PLUS15_CLOSE,CLEAN1R,p15_low_r,REF,Q3,83,30,0.3614457831325301
PLUS15_CLOSE,CLEAN1R,p15_low_r,REF,Q4,75,42,0.56
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,DEV,Q1,125,3,0.024
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,DEV,Q2,124,34,0.27419354838709675
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,DEV,Q3,124,37,0.29838709677419356
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,DEV,Q4,125,43,0.344
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,REF,Q1,64,2,0.03125
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,REF,Q2,87,29,0.3333333333333333
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,REF,Q3,83,24,0.2891566265060241
PLUS15_CLOSE,CLEAN1_5R,p15_low_r,REF,Q4,75,32,0.4266666666666667
PLUS15_CLOSE,GE1R,p15_body_r,DEV,Q1,125,57,0.456
PLUS15_CLOSE,GE1R,p15_body_r,DEV,Q2,124,51,0.4112903225806452
PLUS15_CLOSE,GE1R,p15_body_r,DEV,Q3,124,59,0.47580645161290325
PLUS15_CLOSE,GE1R,p15_body_r,DEV,Q4,125,101,0.808
PLUS15_CLOSE,GE1R,p15_body_r,REF,Q1,72,28,0.3888888888888889
PLUS15_CLOSE,GE1R,p15_body_r,REF,Q2,92,42,0.45652173913043476
PLUS15_CLOSE,GE1R,p15_body_r,REF,Q3,65,37,0.5692307692307692
PLUS15_CLOSE,GE1R,p15_body_r,REF,Q4,80,64,0.8
PLUS15_CLOSE,GE1_5R,p15_body_r,DEV,Q1,125,42,0.336
PLUS15_CLOSE,GE1_5R,p15_body_r,DEV,Q2,124,36,0.2903225806451613
PLUS15_CLOSE,GE1_5R,p15_body_r,DEV,Q3,124,44,0.3548387096774194
PLUS15_CLOSE,GE1_5R,p15_body_r,DEV,Q4,125,77,0.616
PLUS15_CLOSE,GE1_5R,p15_body_r,REF,Q1,72,22,0.3055555555555556
PLUS15_CLOSE,GE1_5R,p15_body_r,REF,Q2,92,30,0.32608695652173914
PLUS15_CLOSE,GE1_5R,p15_body_r,REF,Q3,65,30,0.46153846153846156
PLUS15_CLOSE,GE1_5R,p15_body_r,REF,Q4,80,51,0.6375
PLUS15_CLOSE,CLEAN1R,p15_body_r,DEV,Q1,125,16,0.128
PLUS15_CLOSE,CLEAN1R,p15_body_r,DEV,Q2,124,31,0.25
PLUS15_CLOSE,CLEAN1R,p15_body_r,DEV,Q3,124,34,0.27419354838709675
PLUS15_CLOSE,CLEAN1R,p15_body_r,DEV,Q4,125,86,0.688
PLUS15_CLOSE,CLEAN1R,p15_body_r,REF,Q1,72,7,0.09722222222222222
PLUS15_CLOSE,CLEAN1R,p15_body_r,REF,Q2,92,25,0.2717391304347826
PLUS15_CLOSE,CLEAN1R,p15_body_r,REF,Q3,65,26,0.4
PLUS15_CLOSE,CLEAN1R,p15_body_r,REF,Q4,80,56,0.7
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,DEV,Q1,125,12,0.096
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,DEV,Q2,124,21,0.1693548387096774
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,DEV,Q3,124,22,0.1774193548387097
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,DEV,Q4,125,62,0.496
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,REF,Q1,72,7,0.09722222222222222
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,REF,Q2,92,16,0.17391304347826086
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,REF,Q3,65,21,0.3230769230769231
PLUS15_CLOSE,CLEAN1_5R,p15_body_r,REF,Q4,80,43,0.5375
PLUS15_CLOSE,GE1R,p15_range_r,DEV,Q1,125,54,0.432
PLUS15_CLOSE,GE1R,p15_range_r,DEV,Q2,124,68,0.5483870967741935
PLUS15_CLOSE,GE1R,p15_range_r,DEV,Q3,124,69,0.5564516129032258
PLUS15_CLOSE,GE1R,p15_range_r,DEV,Q4,125,77,0.616
PLUS15_CLOSE,GE1R,p15_range_r,REF,Q1,84,33,0.39285714285714285
PLUS15_CLOSE,GE1R,p15_range_r,REF,Q2,83,49,0.5903614457831325
PLUS15_CLOSE,GE1R,p15_range_r,REF,Q3,68,45,0.6617647058823529
PLUS15_CLOSE,GE1R,p15_range_r,REF,Q4,74,44,0.5945945945945946
PLUS15_CLOSE,GE1_5R,p15_range_r,DEV,Q1,125,37,0.296
PLUS15_CLOSE,GE1_5R,p15_range_r,DEV,Q2,124,46,0.3709677419354839
PLUS15_CLOSE,GE1_5R,p15_range_r,DEV,Q3,124,54,0.43548387096774194
PLUS15_CLOSE,GE1_5R,p15_range_r,DEV,Q4,125,62,0.496
PLUS15_CLOSE,GE1_5R,p15_range_r,REF,Q1,84,24,0.2857142857142857
PLUS15_CLOSE,GE1_5R,p15_range_r,REF,Q2,83,37,0.4457831325301205
PLUS15_CLOSE,GE1_5R,p15_range_r,REF,Q3,68,34,0.5
PLUS15_CLOSE,GE1_5R,p15_range_r,REF,Q4,74,38,0.5135135135135135
PLUS15_CLOSE,CLEAN1R,p15_range_r,DEV,Q1,125,40,0.32
PLUS15_CLOSE,CLEAN1R,p15_range_r,DEV,Q2,124,43,0.3467741935483871
PLUS15_CLOSE,CLEAN1R,p15_range_r,DEV,Q3,124,40,0.3225806451612903
PLUS15_CLOSE,CLEAN1R,p15_range_r,DEV,Q4,125,44,0.352
PLUS15_CLOSE,CLEAN1R,p15_range_r,REF,Q1,84,21,0.25
PLUS15_CLOSE,CLEAN1R,p15_range_r,REF,Q2,83,36,0.43373493975903615
PLUS15_CLOSE,CLEAN1R,p15_range_r,REF,Q3,68,31,0.45588235294117646
PLUS15_CLOSE,CLEAN1R,p15_range_r,REF,Q4,74,26,0.35135135135135137
PLUS15_CLOSE,CLEAN1_5R,p15_range_r,DEV,Q1,125,29,0.232
PLUS15_CLOSE,CLEAN1_5R,p15_range_r,DEV,Q2,124,26,0.20967741935483872
PLUS15_CLOSE,CLEAN1_5R,p15_range_r,DEV,Q3,124,30,0.24193548387096775
PLUS15_CLOSE,CLEAN1_5R,p15_range_r,DEV,Q4,125,32,0.256
