t,period,gt,v1,broad,bull,fund,fund_delta,fund_mean3,fund_z30,fund_pos6,fund_pct90
1704916800000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,-0.46484771382162876,1,0.5111111111111111
1704920400000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,-0.46484771382162876,1,0.5111111111111111
1704924000000,DEV,BEAR,0,1,0,0.0001,0,0.0001,-0.46484771382162876,1,0.5111111111111111
1704927600000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,-0.4424873419871861,1,0.5222222222222223
1704931200000,DEV,SIDEWAYS,0,1,1,0.0001,0,0.0001,-0.4424873419871861,1,0.5222222222222223
1704967200000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,-0.40611339042141803,1,0.5333333333333333
1704970800000,DEV,BEAR,1,1,0,0.0001,0,0.0001,-0.40611339042141803,1,0.5333333333333333
1704974400000,DEV,BEAR,1,1,0,0.0001,0,0.0001,-0.40611339042141803,1,0.5333333333333333
1704978000000,DEV,BEAR,0,1,0,0.0001,0,0.0001,-0.40611339042141803,1,0.5333333333333333
1705035600000,DEV,BEAR,1,0,0,0.0001,0,0.0001,-0.29312957799007633,1,0.5444444444444444
1705122000000,DEV,SIDEWAYS,1,1,0,0.0001,0,0.0001,-0.18569530834767406,1,0.5444444444444444
1705125600000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,-0.18569530834767406,1,0.5444444444444444
1705129200000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5444444444444444
1705132800000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5444444444444444
1705168800000,DEV,BULL,1,0,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5444444444444444
1705172400000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5444444444444444
1705176000000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5444444444444444
1705179600000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5444444444444444
1705183200000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5444444444444444
1705219200000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5666666666666667
1705244400000,DEV,BEAR,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5666666666666667
1705248000000,DEV,BEAR,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705251600000,DEV,BEAR,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705291200000,DEV,TRANSITION,1,0,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705345200000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705374000000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705388400000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705438800000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705456800000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705460400000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705485600000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705489200000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705492800000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705496400000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705521600000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705525200000,DEV,BEAR,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705532400000,DEV,BEAR,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705586400000,DEV,BEAR,1,0,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5777777777777777
1705618800000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5888888888888889
1705644000000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.5888888888888889
1705690800000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6111111111111112
1705694400000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6111111111111112
1705698000000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6111111111111112
1705924800000,DEV,BEAR,1,0,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6555555555555556
1705975200000,DEV,BEAR,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6666666666666666
1706018400000,DEV,TRANSITION,1,0,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6777777777777778
1706022000000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6888888888888889
1706025600000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6888888888888889
1706029200000,DEV,BULL,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.6888888888888889
1706050800000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7
1706054400000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7
1706058000000,DEV,BULL,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7
1706079600000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7111111111111111
1706083200000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7111111111111111
1706090400000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7111111111111111
1706137200000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7333333333333333
1706140800000,DEV,BEAR,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7333333333333333
1706209200000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7555555555555555
1706263200000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7666666666666667
1706266800000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7666666666666667
1706270400000,DEV,BULL,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7666666666666667
1706274000000,DEV,BULL,0,1,0,0.0001,0,0.0001,4.0657579815167555e-8,1,0.7666666666666667
1706288400000,DEV,TRANSITION,0,1,0,0.00007999,-0.000020010000000000007,0.00009333000000000002,-5.385163307884535,1,0.011111111111111112
1706410800000,DEV,SIDEWAYS,1,1,0,0.00008902,-0.000010980000000000007,0.00009634,-2.4638903477742553,1,0.022222222222222223
1706414400000,DEV,SIDEWAYS,0,1,0,0.00008902,-0.000010980000000000007,0.00009634,-2.4638903477742553,1,0.022222222222222223
1706418000000,DEV,TRANSITION,0,1,0,0.00008902,-0.000010980000000000007,0.00009634,-2.4638903477742553,1,0.022222222222222223
1706436000000,DEV,BEAR,0,1,0,0.00002568,-0.00006334,0.00007156666666666667,-5.148489016695063,1,0.011111111111111112
1706439600000,DEV,BEAR,0,1,0,0.00002568,-0.00006334,0.00007156666666666667,-5.148489016695063,1,0.011111111111111112
1706493600000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.00007522666666666667,0.25523227918417984,1,0.8555555555555555
1706497200000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.00007522666666666667,0.25523227918417984,1,0.8555555555555555
1706540400000,DEV,TRANSITION,1,1,0,0.0001,0.000060710000000000007,0.00007976333333333334,0.3229073872104344,1,0.8777777777777778
1706544000000,DEV,SIDEWAYS,0,1,0,0.0001,0.000060710000000000007,0.00007976333333333334,0.3229073872104344,1,0.8777777777777778
1706547600000,DEV,BULL,0,1,0,0.0001,0.000060710000000000007,0.00007976333333333334,0.3229073872104344,1,0.8777777777777778
1706551200000,DEV,BULL,0,1,0,0.0001,0.000060710000000000007,0.00007976333333333334,0.3229073872104344,1,0.8777777777777778
1706612400000,DEV,BEAR,1,1,0,0.00004333,-0.000056670000000000005,0.00008111,-2.538753718382182,1,0.03333333333333333
1706684400000,DEV,TRANSITION,1,0,0,0.00005702,-0.000042980000000000005,0.00008567333333333334,-1.6760259353996265,1,0.044444444444444446
1706713200000,DEV,BEAR,1,1,0,0.0001,0.000042980000000000005,0.00008567333333333334,0.43494848276168535,1,0.9444444444444444
1706716800000,DEV,BEAR,0,1,0,0.0001,0.000042980000000000005,0.00008567333333333334,0.43494848276168535,1,0.9444444444444444
1706720400000,DEV,BEAR,1,1,0,0.0001,0.000042980000000000005,0.00008567333333333334,0.43494848276168535,1,0.9444444444444444
1706724000000,DEV,BEAR,0,1,0,0.0001,0.000042980000000000005,0.00008567333333333334,0.43494848276168535,1,0.9444444444444444
1706781600000,DEV,SIDEWAYS,0,1,0,0.0001,0.000048500000000000007,0.00008383333333333333,0.4873743440083885,1,0.9666666666666667
1706814000000,DEV,TRANSITION,0,1,0,0.00007451,-0.00002549,0.00007533666666666667,-0.6571369862080856,1,0.06666666666666667
1706839200000,DEV,TRANSITION,1,1,0,0.0001,0.00002549,0.00009150333333333333,0.5251344549582138,1,0.9888888888888889
1706857200000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.00009150333333333333,0.5251344549582138,1,1
1706911200000,DEV,TRANSITION,1,0,0,0.0001,0,0.0001,0.5251344549582138,1,1
1707102000000,DEV,TRANSITION,1,0,0,0.0001,0,0.0001,0.5304136096201083,1,1
1707112800000,DEV,TRANSITION,1,0,0,0.0001,0,0.0001,0.5304136096201083,1,1
1707116400000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,0.5304136096201083,1,1
1707231600000,DEV,TRANSITION,1,0,0,0.0001,0,0.00008538666666666667,0.5487099401728923,1,1
1707238800000,DEV,TRANSITION,1,0,0,0.0001,0,0.00008538666666666667,0.5487099401728923,1,1
1707242400000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.00008538666666666667,0.5487099401728923,1,1
1707246000000,DEV,TRANSITION,1,1,0,0.0001,0,0.00008538666666666667,0.5487099401728923,1,1
1707249600000,DEV,TRANSITION,0,1,0,0.0001,0,0.00008538666666666667,0.5487099401728923,1,1
1707321600000,DEV,BULL,1,0,0,0.0001,0,0.0001,0.48803479259676374,1,1
1707339600000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,0.48803479259676374,1,1
1707343200000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,0.48803479259676374,1,1
1707346800000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,0.48803479259676374,1,1
1707350400000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,0.48803479259676374,1,1
1707400800000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,0.43937837382687256,1,1
1707404400000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,0.43937837382687256,1,1
1707444000000,DEV,SIDEWAYS,1,1,0,0.00007069,-0.000029310000000000002,0.00009023000000000001,-1.2275181223693326,1,0.07777777777777778
1707512400000,DEV,SIDEWAYS,1,1,0,0.0001,0.00006925,0.00006714666666666667,0.47515264312507405,1,1
1707516000000,DEV,TRANSITION,0,1,0,0.0001,0.00006925,0.00006714666666666667,0.47515264312507405,1,1
1707534000000,DEV,BEAR,1,1,0,0.0001,0,0.00007691666666666666,0.47515264312507405,1,1
1707746400000,DEV,BULL,1,1,0,0.0001,0,0.0001,0.3194273823480959,1,1
1707750000000,DEV,BULL,1,1,0,0.0001,0,0.0001,0.3194273823480959,1,1
1707753600000,DEV,BULL,0,1,0,0.0001,0,0.0001,0.3194273823480959,1,1
1707757200000,DEV,BULL,0,1,0,0.0001,0,0.0001,0.3194273823480959,1,1
1707760800000,DEV,BULL,0,1,0,0.0001,0,0.0001,0.3194273823480959,1,1
1707854400000,DEV,TRANSITION,0,1,0,0.0001,-0.00004165999999999999,0.00011388666666666665,0.19415642780129239,1,0.9888888888888889
1707858000000,DEV,TRANSITION,0,1,0,0.0001,-0.00004165999999999999,0.00011388666666666665,0.19415642780129239,1,0.9888888888888889
1707897600000,DEV,TRANSITION,1,1,0,0.0001,0,0.0001,0.19415642780129236,1,0.9888888888888889
1707901200000,DEV,SIDEWAYS,1,1,0,0.0001,0,0.0001,0.19415642780129236,1,0.9888888888888889
1707904800000,DEV,TRANSITION,0,1,0,0.0001,0,0.0001,0.19415642780129236,1,0.9888888888888889
1707908400000,DEV,SIDEWAYS,0,1,0,0.0001,0,0.0001,0.19415642780129236,1,0.9888888888888889
1708045200000,DEV,TRANSITION,1,0,0,0.00022371,0.00010371000000000001,0.00016767666666666668,2.4835930935954385,1,0.9888888888888889
1708048800000,DEV,BEAR,1,0,0,0.00022371,0.00010371000000000001,0.00016767666666666668,2.4835930935954385,1,0.9888888888888889
1708084800000,DEV,BEAR,1,0,0,0.00032087,0.00009716,0.00022152666666666666,3.450591437126112,1,1
1708120800000,DEV,SIDEWAYS,1,0,0,0.00016914,-0.00015173,0.0002379066666666667,0.7994150714648797,1,0.9666666666666667
1708196400000,DEV,TRANSITION,1,0,0,0.00028279,-0.00013767,0.00029328666666666667,1.6939676120928238,1,0.9666666666666667
1708200000000,DEV,TRANSITION,1,0,0,0.00028279,-0.00013767,0.00029328666666666667,1.6939676120928238,1,0.9666666666666667
1708203600000,DEV,TRANSITION,0,1,0,0.00028279,-0.00013767,0.00029328666666666667,1.6939676120928238,1,0.9666666666666667
1708250400000,DEV,TRANSITION,0,1,0,0.00019395,-0.00003382,0.00023483666666666665,0.5339957085229423,1,0.9333333333333333
1708254000000,DEV,SIDEWAYS,0,1,0,0.00019395,-0.00003382,0.00023483666666666665,0.5339957085229423,1,0.9333333333333333
1708405200000,DEV,BEAR,1,0,0,0.0004747,0.00015526,0.00036326666666666664,2.749007796817128,1,1
1708434000000,DEV,BEAR,1,0,0,0.00029934,-0.00017536,0.00036449333333333334,0.9917523332988724,1,0.9444444444444444
1708455600000,DEV,TRANSITION,1,0,1,0.00031742,0.000018080000000000017,0.00036381999999999994,1.0890008505859974,1,0.9555555555555556
1708459200000,DEV,TRANSITION,1,1,1,0.00031742,0.000018080000000000017,0.00036381999999999994,1.0890008505859974,1,0.9555555555555556
1708462800000,DEV,TRANSITION,0,1,1,0.00031742,0.000018080000000000017,0.00036381999999999994,1.0890008505859974,1,0.9555555555555556
1708466400000,DEV,BEAR,1,1,0,0.00031742,0.000018080000000000017,0.00036381999999999994,1.0890008505859974,1,0.9555555555555556
1708527600000,DEV,SIDEWAYS,1,0,0,0.0001773,-0.00007580000000000003,0.00019765000000000003,-0.3561875297185394,1,0.8333333333333334
1708549200000,DEV,TRANSITION,1,1,0,0.0001773,-0.00007580000000000003,0.00019765000000000003,-0.3561875297185394,1,0.8333333333333334
1708552800000,DEV,SIDEWAYS,0,1,0,0.0001773,-0.00007580000000000003,0.00019765000000000003,-0.3561875297185394,1,0.8333333333333334
1708556400000,DEV,TRANSITION,0,1,0,0.0001773,-0.00007580000000000003,0.00019765000000000003,-0.3561875297185394,1,0.8333333333333334
1708560000000,DEV,SIDEWAYS,0,1,0,0.00016351,-0.000013789999999999988,0.00019797,-0.524398506251775,1,0.8
1708588800000,DEV,TRANSITION,0,1,0,0.00021049,0.00004697999999999999,0.00018376666666666667,-0.08590987576931465,1,0.8444444444444444
1708592400000,DEV,BEAR,0,1,0,0.00021049,0.00004697999999999999,0.00018376666666666667,-0.08590987576931465,1,0.8444444444444444
1708632000000,DEV,BEAR,1,0,0,0.00018339,-0.000027100000000000008,0.00018579666666666665,-0.40709068962466183,1,0.8222222222222222
1708657200000,DEV,SIDEWAYS,1,0,0,0.00026289,0.00007950000000000001,0.00021892333333333334,0.3944629519585073,1,0.8888888888888888
1708758000000,DEV,SIDEWAYS,1,1,0,0.00027113,0.00010156000000000002,0.00025636999999999996,0.35034021910551877,1,0.8777777777777778
1708801200000,DEV,TRANSITION,1,0,0,0.0002623,-0.00006902000000000004,0.00028825000000000004,0.1746910111773336,1,0.8444444444444444
1708927200000,DEV,TRANSITION,1,0,0,0.00055329,0.00012684000000000003,0.0004652933333333333,2.78066469103709,1,1
1708956000000,DEV,BULL,1,1,0,0.00055349,2.0000000000000486e-7,0.0005110766666666667,2.4211409365897487,1,1
1708959600000,DEV,BULL,1,1,0,0.00038701,-0.00016648,0.00049793,0.8328515183455608,1,0.9333333333333333
1708963200000,DEV,BULL,1,1,0,0.00038701,-0.00016648,0.00049793,0.8328515183455608,1,0.9333333333333333
1708966800000,DEV,TRANSITION,1,1,0,0.00038701,-0.00016648,0.00049793,0.8328515183455608,1,0.9333333333333333
1708970400000,DEV,TRANSITION,0,1,0,0.00038701,-0.00016648,0.00049793,0.8328515183455608,1,0.9333333333333333
1708974000000,DEV,SIDEWAYS,1,1,0,0.00038701,-0.00016648,0.00049793,0.8328515183455608,1,0.9333333333333333
1709060400000,DEV,SIDEWAYS,1,0,0,0.00051508,-0.00017681,0.0006029366666666666,1.3372567131811428,1,0.9555555555555556
1709064000000,DEV,SIDEWAYS,1,1,0,0.00051508,-0.00017681,0.0006029366666666666,1.3372567131811428,1,0.9555555555555556
1709067600000,DEV,TRANSITION,0,1,0,0.00051508,-0.00017681,0.0006029366666666666,1.3372567131811428,1,0.9555555555555556
1709103600000,DEV,TRANSITION,1,0,0,0.00040753,0.00008150000000000003,0.00041621333333333334,0.5042168095229291,1,0.9
1709110800000,DEV,TRANSITION,1,1,0,0.00040753,0.00008150000000000003,0.00041621333333333334,0.5042168095229291,1,0.9
1709114400000,DEV,SIDEWAYS,1,1,0,0.00040753,0.00008150000000000003,0.00041621333333333334,0.5042168095229291,1,0.9
1709136000000,DEV,BULL,1,1,0,0.00078549,0.00037796,0.00050635,2.7324965810424304,1,1
1709157600000,DEV,BULL,0,1,0,0.00078549,0.00037796,0.00050635,2.7324965810424304,1,1
1709161200000,DEV,BULL,1,1,0,0.00089,0.00010450999999999993,0.0006943399999999999,2.8022271814448048,1,1
1709164800000,DEV,TRANSITION,1,1,0,0.00089,0.00010450999999999993,0.0006943399999999999,2.8022271814448048,1,1
1709168400000,DEV,TRANSITION,1,1,0,0.00089,0.00010450999999999993,0.0006943399999999999,2.8022271814448048,1,1
1709172000000,DEV,BULL,0,1,1,0.00089,0.00010450999999999993,0.0006943399999999999,2.8022271814448048,1,1
1709193600000,DEV,TRANSITION,1,1,0,0.00098885,0.00009885000000000015,0.0008881133333333334,2.768014779722268,1,1
1709251200000,DEV,SIDEWAYS,0,1,0,0.00060436,-0.00021131000000000004,0.00080296,0.807845831811925,1,0.9444444444444444
1709254800000,DEV,TRANSITION,0,1,0,0.00060436,-0.00021131000000000004,0.00080296,0.807845831811925,1,0.9444444444444444
1709258400000,DEV,SIDEWAYS,0,1,1,0.00060436,-0.00021131000000000004,0.00080296,0.807845831811925,1,0.9444444444444444
1709262000000,DEV,TRANSITION,0,1,1,0.00060436,-0.00021131000000000004,0.00080296,0.807845831811925,1,0.9444444444444444
1709265600000,DEV,BEAR,1,1,0,0.00060436,-0.00021131000000000004,0.00080296,0.807845831811925,1,0.9444444444444444
1709323200000,DEV,TRANSITION,1,0,1,0.00066424,0.000048329999999999966,0.0006281699999999999,0.9566924586586235,1,0.9444444444444444
1709406000000,DEV,SIDEWAYS,1,0,0,0.00063147,-0.00012353000000000006,0.0007063833333333333,0.6037082457141939,1,0.9111111111111111
1709463600000,DEV,TRANSITION,0,1,0,0.0005416,-0.0002225399999999999,0.0006457366666666667,0.07657055346693481,1,0.8333333333333334
1709467200000,DEV,BULL,0,1,1,0.0005416,-0.0002225399999999999,0.0006457366666666667,0.07657055346693481,1,0.8333333333333334
1709481600000,DEV,SIDEWAYS,1,1,0,0.00058338,0.00004177999999999994,0.0006297066666666667,0.2168804876107291,1,0.8555555555555555
1709539200000,DEV,TRANSITION,1,0,0,0.00072401,0.000018679999999999977,0.0006709066666666666,0.7840353614899072,1,0.9222222222222223
1709542800000,DEV,BEAR,1,1,0,0.00072401,0.000018679999999999977,0.0006709066666666666,0.7840353614899072,1,0.9222222222222223
1709550000000,DEV,TRANSITION,1,1,0,0.00072401,0.000018679999999999977,0.0006709066666666666,0.7840353614899072,1,0.9222222222222223
1709586000000,DEV,TRANSITION,1,0,0,0.00073074,0.000006730000000000039,0.0007200266666666667,0.7705487152530036,1,0.9222222222222223
1709593200000,DEV,BEAR,1,1,0,0.00071628,-0.000014459999999999994,0.0007236766666666667,0.6425362591105735,1,0.9
1709596800000,DEV,TRANSITION,0,1,0,0.00071628,-0.000014459999999999994,0.0007236766666666667,0.6425362591105735,1,0.9
1709600400000,DEV,TRANSITION,0,1,0,0.00071628,-0.000014459999999999994,0.0007236766666666667,0.6425362591105735,1,0.9
1709618400000,DEV,SIDEWAYS,0,1,0,0.00071628,-0.000014459999999999994,0.0007236766666666667,0.6425362591105735,1,0.9
1709640000000,DEV,TRANSITION,1,1,0,0.00119261,0.00047632999999999996,0.0008798766666666667,2.7738537814828033,1,1
1709647200000,DEV,BEAR,0,1,0,0.00119261,0.00047632999999999996,0.0008798766666666667,2.7738537814828033,1,1
1709650800000,DEV,BEAR,0,1,1,0.0011456,-0.00004700999999999989,0.0010181633333333333,2.3005164956815705,1,0.9888888888888889
1709658000000,DEV,BEAR,1,1,1,0.0011456,-0.00004700999999999989,0.0010181633333333333,2.3005164956815705,1,0.9888888888888889
1709679600000,DEV,TRANSITION,0,1,1,0.0001,-0.0010456,0.0008127366666666667,-2.4617758029104655,1,0.3111111111111111
1709683200000,DEV,TRANSITION,0,1,1,0.0001,-0.0010456,0.0008127366666666667,-2.4617758029104655,1,0.3111111111111111
1709694000000,DEV,BULL,1,0,1,0.0001,-0.0010456,0.0008127366666666667,-2.4617758029104655,1,0.3111111111111111
1709697600000,DEV,BULL,1,1,0,0.0001,-0.0010456,0.0008127366666666667,-2.4617758029104655,1,0.3111111111111111
1709701200000,DEV,SIDEWAYS,1,1,0,0.0001,-0.0010456,0.0008127366666666667,-2.4617758029104655,1,0.3111111111111111
1709704800000,DEV,TRANSITION,0,1,0,0.0001,-0.0010456,0.0008127366666666667,-2.4617758029104655,1,0.3111111111111111
1709708400000,DEV,TRANSITION,1,1,0,0.0001,-0.0010456,0.0008127366666666667,-2.4617758029104655,1,0.3111111111111111
1709712000000,DEV,TRANSITION,0,1,0,0.00036233,0.00026233,0.0005359766666666667,-1.2724548726273723,1,0.6666666666666666
1709744400000,DEV,BULL,0,1,0,0.00038317,0.000020839999999999997,0.0002818333333333333,-1.166022627389948,1,0.6666666666666666
1709748000000,DEV,BULL,1,1,0,0.00038317,0.000020839999999999997,0.0002818333333333333,-1.166022627389948,1,0.6666666666666666
1709751600000,DEV,BULL,0,1,0,0.00038317,0.000020839999999999997,0.0002818333333333333,-1.166022627389948,1,0.6666666666666666
1709755200000,DEV,BULL,1,1,0,0.00038317,0.000020839999999999997,0.0002818333333333333,-1.166022627389948,1,0.6666666666666666
1709758800000,DEV,BULL,0,1,0,0.00038317,0.000020839999999999997,0.0002818333333333333,-1.166022627389948,1,0.6666666666666666
