partition,snapshot_age_min,case_entry_ts,case_execution_start,case_dev_block,case_invalidation_close_ts,case_measurement_start_ts,case_last_completed_bar_ts,case_pnl,control_entry_ts,control_execution_start,control_dev_block,control_break_ts,control_exit_ts,control_measurement_start_ts,control_last_completed_bar_ts,control_pnl,case__running_mfe_R,control__running_mfe_R,case__running_mae_R,control__running_mae_R,case__close_H_R,control__close_H_R,case__recovery_from_worst_R,control__recovery_from_worst_R,case__drawdown_from_best_R,control__drawdown_from_best_R,case__upper_half_close_fraction,control__upper_half_close_fraction
reference_validation,120,2025-04-29 16:35:00+00:00,2025-04-29 15:00:00+00:00,,2025-04-29 21:20:00+00:00,2025-04-29 16:40:00+00:00,2025-04-29 18:30:00+00:00,-10.410390305951701,2025-04-30 23:15:00+00:00,2025-04-30 15:00:00+00:00,,,2025-05-01 02:55:00+00:00,2025-04-30 23:20:00+00:00,2025-05-01 01:10:00+00:00,2.3661438615468766,0.06923076923077201,0.08865710560625918,0.6884615384615369,0.0651890482398958,0.046153846153848,0.029986962190354443,0.7346153846153849,0.09517601043025024,0.023076923076924,0.05867014341590474,0.9130434782608695,1.0
reference_validation,120,2025-05-01 15:00:00+00:00,2025-05-01 15:00:00+00:00,,2025-05-01 19:55:00+00:00,2025-05-01 15:05:00+00:00,2025-05-01 16:55:00+00:00,-9.66309741446858,2025-04-30 23:15:00+00:00,2025-04-30 15:00:00+00:00,,,2025-05-01 02:55:00+00:00,2025-04-30 23:20:00+00:00,2025-05-01 01:10:00+00:00,2.3661438615468766,0.24742268041237103,0.08865710560625918,0.5738831615120239,0.0651890482398958,-0.5429553264604763,0.029986962190354443,0.0309278350515476,0.09517601043025024,0.7903780068728473,0.05867014341590474,0.9565217391304348,1.0
reference_validation,120,2025-06-03 15:00:00+00:00,2025-06-03 15:00:00+00:00,,2025-06-03 20:15:00+00:00,2025-06-03 15:05:00+00:00,2025-06-03 16:55:00+00:00,-14.550912878323718,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,,2025-06-02 22:00:00+00:00,2025-06-02 18:25:00+00:00,2025-06-02 20:15:00+00:00,4.250371423034749,0.0,0.08206686930091517,0.5838779956427026,0.9574468085106423,-0.5795206971677548,-0.2674772036474157,0.00435729847494776,0.6899696048632267,0.4989106753812615,0.34954407294833084,0.9130434782608695,0.5217391304347826
reference_validation,120,2025-06-04 15:40:00+00:00,2025-06-04 15:00:00+00:00,,2025-06-04 20:15:00+00:00,2025-06-04 15:45:00+00:00,2025-06-04 17:35:00+00:00,-10.803446964896713,2025-06-02 18:20:00+00:00,2025-06-02 15:00:00+00:00,,,2025-06-02 22:00:00+00:00,2025-06-02 18:25:00+00:00,2025-06-02 20:15:00+00:00,4.250371423034749,0.0,0.08206686930091517,0.7009063444108736,0.9574468085106423,-0.6858006042296013,-0.2674772036474157,0.015105740181272306,0.6899696048632267,0.6495468277945546,0.34954407294833084,0.8695652173913043,0.5217391304347826
reference_validation,120,2025-07-20 16:40:00+00:00,2025-07-20 15:00:00+00:00,,2025-07-20 22:10:00+00:00,2025-07-20 16:45:00+00:00,2025-07-20 18:35:00+00:00,-10.809630397990876,2025-07-19 16:35:00+00:00,2025-07-19 15:00:00+00:00,,,2025-07-20 01:05:00+00:00,2025-07-19 16:40:00+00:00,2025-07-19 18:30:00+00:00,3.5306684657333554,0.012953367875650663,0.0,0.7875647668393791,0.5605095541401218,-0.6476683937823859,-0.17834394904458586,0.1398963730569933,0.382165605095536,0.6606217616580365,0.15923566878980816,0.30434782608695654,0.9565217391304348
reference_validation,120,2025-11-27 18:45:00+00:00,2025-11-27 15:00:00+00:00,,2025-11-27 22:50:00+00:00,2025-11-27 18:50:00+00:00,2025-11-27 20:40:00+00:00,-8.636967620113289,2025-11-25 16:30:00+00:00,2025-11-25 15:00:00+00:00,,,2025-11-25 22:35:00+00:00,2025-11-25 16:35:00+00:00,2025-11-25 18:25:00+00:00,5.697589481373222,0.0,0.2666666666666642,0.35864978902954475,0.32820512820512804,-0.18565400843881724,0.06410256410256401,0.1729957805907275,0.392307692307692,0.18565400843881724,0.20256410256410023,1.0,1.0
reference_validation,120,2025-12-04 15:35:00+00:00,2025-12-04 15:00:00+00:00,,2025-12-04 17:35:00+00:00,2025-12-04 15:40:00+00:00,2025-12-04 17:30:00+00:00,-9.746791536593857,2025-11-25 16:30:00+00:00,2025-11-25 15:00:00+00:00,,,2025-11-25 22:35:00+00:00,2025-11-25 16:35:00+00:00,2025-11-25 18:25:00+00:00,5.697589481373222,0.0,0.2666666666666642,0.9819494584837505,0.32820512820512804,-0.8411552346570411,0.06410256410256401,0.14079422382670936,0.392307692307692,0.8231046931407916,0.20256410256410023,0.391304347826087,1.0
reference_validation,120,2025-12-19 15:15:00+00:00,2025-12-19 15:00:00+00:00,,2025-12-19 17:30:00+00:00,2025-12-19 15:20:00+00:00,2025-12-19 17:10:00+00:00,-10.600567465321564,2025-11-25 16:30:00+00:00,2025-11-25 15:00:00+00:00,,,2025-11-25 22:35:00+00:00,2025-11-25 16:35:00+00:00,2025-11-25 18:25:00+00:00,5.697589481373222,0.027343750000002862,0.2666666666666642,0.8437499999999979,0.32820512820512804,-0.41796874999999695,0.06410256410256401,0.42578125000000094,0.392307692307692,0.44531249999999983,0.20256410256410023,0.5652173913043478,1.0
reference_validation,120,2025-12-28 15:20:00+00:00,2025-12-28 15:00:00+00:00,,2025-12-28 18:15:00+00:00,2025-12-28 15:25:00+00:00,2025-12-28 17:15:00+00:00,-5.362144857943174,2026-01-13 16:00:00+00:00,2026-01-13 15:00:00+00:00,,,2026-01-13 22:05:00+00:00,2026-01-13 16:05:00+00:00,2026-01-13 17:55:00+00:00,3.6163850059113267,0.0,0.29615384615385076,0.805825242718444,0.5615384615384549,-0.36893203883496045,-0.36923076923076215,0.4368932038834836,0.19230769230769273,0.24271844660194147,0.6653846153846129,0.5217391304347826,0.9565217391304348
reference_validation,120,2026-03-21 20:30:00+00:00,2026-03-21 15:00:00+00:00,,2026-03-21 23:45:00+00:00,2026-03-21 20:35:00+00:00,2026-03-21 22:25:00+00:00,-9.019477644975627,2026-03-20 21:15:00+00:00,2026-03-20 15:00:00+00:00,,,2026-03-21 01:10:00+00:00,2026-03-20 21:20:00+00:00,2026-03-20 23:10:00+00:00,2.8975816337902804,0.0,0.3769230769230738,0.7948717948717996,0.2769230769230771,-0.67948717948718,0.06153846153846036,0.11538461538461958,0.3384615384615374,0.4743589743589795,0.31538461538461343,0.5652173913043478,1.0
reference_validation,120,2026-03-28 15:20:00+00:00,2026-03-28 15:00:00+00:00,,2026-03-28 22:10:00+00:00,2026-03-28 15:25:00+00:00,2026-03-28 17:15:00+00:00,-10.048757283862509,2026-03-31 16:40:00+00:00,2026-03-31 15:00:00+00:00,,,2026-04-01 02:55:00+00:00,2026-03-31 16:45:00+00:00,2026-03-31 18:35:00+00:00,0.30284675953962115,0.0,0.3383458646616567,0.5192307692307699,0.240601503759399,-0.46794871794871984,0.07894736842105572,0.051282051282050115,0.31954887218045475,0.4615384615384601,0.25939849624060096,1.0,1.0
reference_validation,120,2026-05-25 15:10:00+00:00,2026-05-25 15:00:00+00:00,,2026-05-25 19:35:00+00:00,2026-05-25 15:15:00+00:00,2026-05-25 17:05:00+00:00,-5.2077305867376245,2026-05-23 15:05:00+00:00,2026-05-23 15:00:00+00:00,,,2026-05-23 20:30:00+00:00,2026-05-23 15:10:00+00:00,2026-05-23 17:00:00+00:00,5.993130403884828,0.0,0.01185770750987625,0.6202531645569618,0.33596837944664354,-0.1392405063291146,-0.1383399209486199,0.48101265822784717,0.19762845849802363,0.1392405063291146,0.15019762845849616,0.8260869565217391,1.0
reference_validation,120,2026-05-27 15:30:00+00:00,2026-05-27 15:00:00+00:00,,2026-05-27 21:40:00+00:00,2026-05-27 15:35:00+00:00,2026-05-27 17:25:00+00:00,-11.692453053029405,2026-05-23 15:05:00+00:00,2026-05-23 15:00:00+00:00,,,2026-05-23 20:30:00+00:00,2026-05-23 15:10:00+00:00,2026-05-23 17:00:00+00:00,5.993130403884828,0.05113636363636542,0.01185770750987625,0.8863636363636351,0.33596837944664354,-0.5568181818181824,-0.1383399209486199,0.32954545454545264,0.19762845849802363,0.6079545454545479,0.15019762845849616,0.782608695652174,1.0
reference_validation,120,2026-07-12 19:50:00+00:00,2026-07-12 15:00:00+00:00,,2026-07-13 01:55:00+00:00,2026-07-12 19:55:00+00:00,2026-07-12 21:45:00+00:00,-9.13888531342516,2026-07-05 15:00:00+00:00,2026-07-05 15:00:00+00:00,,,2026-07-05 22:20:00+00:00,2026-07-05 15:05:00+00:00,2026-07-05 16:55:00+00:00,4.805099289041381,0.01481481481481193,0.025510204081631283,0.5037037037037003,0.3673469387755108,-0.407407407407407,-0.2653061224489784,0.09629629629629333,0.10204081632653239,0.42222222222221895,0.2908163265306097,1.0,1.0
reference_validation,120,2026-07-16 15:25:00+00:00,2026-07-16 15:00:00+00:00,,2026-07-16 17:50:00+00:00,2026-07-16 15:30:00+00:00,2026-07-16 17:20:00+00:00,-7.557003257328942,2026-07-05 15:00:00+00:00,2026-07-05 15:00:00+00:00,,,2026-07-05 22:20:00+00:00,2026-07-05 15:05:00+00:00,2026-07-05 16:55:00+00:00,4.805099289041381,0.07142857142856962,0.025510204081631283,0.9732142857142848,0.3673469387755108,-0.7946428571428544,-0.2653061224489784,0.17857142857143038,0.10204081632653239,0.866071428571424,0.2908163265306097,0.6521739130434783,1.0
